segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,167.224988,-44.764404,9332.738280,0.000000,48.000000,45.000000,122.378998,11.924000,3000.000000,3000.000000
1,167.254805,-44.747842,9332.738280,0.000000,48.000000,45.000000,124.334000,11.405000,3000.000000,3000.000000
1,167.284606,-44.731272,9332.738280,0.000000,48.000000,45.000000,123.817001,10.914000,3000.000000,3000.000000
1,167.314390,-44.714693,9332.738280,0.000000,48.000000,45.000000,123.817001,10.456000,3000.000000,3000.000000
1,167.344157,-44.698106,9332.738280,0.000000,48.000000,45.000000,123.817001,10.034000,3000.000000,3000.000000
1,167.373907,-44.681509,9332.738280,0.000000,48.000000,45.000000,123.817001,9.653000,3000.000000,3000.000000
1,167.403640,-44.664904,9332.738280,0.000000,48.000000,45.000000,123.817001,9.319000,3000.000000,3000.000000
1,167.433357,-44.648291,9332.738280,0.000000,48.000000,45.000000,123.331001,9.036000,3000.000000,3000.000000
1,167.463057,-44.631669,9332.738280,0.000000,48.000000,45.000000,122.073997,8.810000,3000.000000,3000.000000
1,167.492740,-44.615038,9332.738280,0.000000,48.000000,45.000000,129.048996,8.645000,3000.000000,3000.000000
1,167.522406,-44.598398,9332.738280,0.000000,48.000000,45.000000,129.048996,8.544000,3000.000000,3000.000000
1,167.092067,-44.862125,11454.058600,0.000000,48.000000,45.000000,124.567001,14.411000,3000.000000,3000.000000
1,167.121972,-44.845603,11454.058600,0.000000,48.000000,45.000000,125.876999,13.777000,3000.000000,3000.000000
1,167.151861,-44.829072,11454.058600,0.000000,48.000000,45.000000,120.959000,13.156000,3000.000000,3000.000000
1,167.181733,-44.812533,11454.058600,0.000000,48.000000,45.000000,124.334000,12.550000,3000.000000,3000.000000
1,167.211588,-44.795985,11454.058600,0.000000,48.000000,45.000000,123.817001,11.962000,3000.000000,3000.000000
1,167.241426,-44.779428,11454.058600,0.000000,48.000000,45.000000,123.817001,11.394000,3000.000000,3000.000000
1,167.271247,-44.762862,11454.058600,0.000000,48.000000,45.000000,123.817001,10.850000,3000.000000,3000.000000
1,167.301052,-44.746288,11454.058600,0.000000,48.000000,45.000000,123.817001,10.333000,3000.000000,3000.000000
1,167.330839,-44.729705,11454.058600,0.000000,48.000000,45.000000,123.817001,9.847000,3000.000000,3000.000000
1,167.360610,-44.713113,11454.058600,0.000000,48.000000,45.000000,123.817001,9.398000,3000.000000,3000.000000
1,167.390364,-44.696513,11454.058600,0.000000,48.000000,45.000000,123.817001,8.991000,3000.000000,3000.000000
