segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,179.002592,-36.758325,30365.150000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.047617,-37.433095,28655.050000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.041067,-37.388435,28655.050000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.034527,-37.343773,28655.050000,0.080000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.027995,-37.299110,28655.050000,0.190000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.021467,-37.254450,28655.050000,0.350000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.014952,-37.209788,28655.050000,0.530000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.008445,-37.165125,28655.050000,0.690000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.001940,-37.120465,28655.050000,0.790000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.995447,-37.075803,28655.050000,0.780000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.988962,-37.031140,28655.050000,0.660000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.982485,-36.986480,28655.050000,0.470000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.976015,-36.941820,28655.050000,0.270000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.969550,-36.897160,28655.050000,0.120000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.963098,-36.852502,28655.050000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.956652,-36.807842,28655.050000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.950213,-36.763180,28655.050000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.994760,-37.437973,26944.950000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.988243,-37.393310,26944.950000,0.060000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.981732,-37.348645,26944.950000,0.170000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.975233,-37.303978,26944.950000,0.330000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.968737,-37.259315,26944.950000,0.520000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.962253,-37.214650,26944.950000,0.710000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.955778,-37.169985,26944.950000,0.860000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.949305,-37.125323,26944.950000,0.900000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.942842,-37.080655,26944.950000,0.820000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.936387,-37.035990,26944.950000,0.640000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.929940,-36.991327,26944.950000,0.410000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.923502,-36.946665,26944.950000,0.210000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.917070,-36.902003,26944.950000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.910647,-36.857340,26944.950000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.904233,-36.812677,26944.950000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.897822,-36.768012,26944.950000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.941898,-37.442825,25234.850000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.935412,-37.398158,25234.850000,0.110000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.928933,-37.353490,25234.850000,0.260000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.922462,-37.308822,25234.850000,0.450000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,178.916000,-37.264157,25234.850000,0.650000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
